timestamp,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,class
2017-10-31 19:48:01,13456250.0,106.7658,6053927.0,72.38663000000001,2.0
2017-10-31 19:48:02,13455100.0,106.7681,6053852.0,72.38626,2.0
2017-10-31 19:48:03,13453950.0,106.7703,6053776.0,72.38588,2.0
2017-10-31 19:48:04,13454530.0,106.7692,6053700.0,72.38551,2.0
2017-10-31 19:48:05,13455100.0,106.7681,6053624.0,72.38512,2.0
2017-10-31 19:48:06,13455680.0,106.767,6053548.0,72.38475,2.0
2017-10-31 19:48:07,13456250.0,106.7658,6053473.0,72.38436999999999,2.0
2017-10-31 19:48:08,13458550.0,106.7636,6053397.0,72.384,2.0
2017-10-31 19:48:09,13460850.0,106.7613,6053321.0,72.38361,2.0
2017-10-31 19:48:10,13457400.0,106.7591,6053094.0,72.38323000000001,2.0
2017-10-31 19:48:11,13453950.0,106.7568,6052867.0,72.38286,2.0
2017-10-31 19:48:12,13452800.0,106.7546,6052640.0,72.38248,2.0
2017-10-31 19:48:13,13451650.0,106.7523,6052412.0,72.3821,2.0
2017-10-31 19:48:14,13452800.0,106.7591,6052185.0,72.38172,2.0
2017-10-31 19:48:15,13453950.0,106.7658,6051958.0,72.38135,2.0
2017-10-31 19:48:16,13455100.0,106.7568,6051730.0,72.38096999999999,2.0
2017-10-31 19:48:17,13456250.0,106.7478,6051503.0,72.38059,2.0
2017-10-31 19:48:18,13455100.0,106.7546,6051276.0,72.38020999999999,2.0
2017-10-31 19:48:19,13453950.0,106.7613,6051048.0,72.37983,2.0
2017-10-31 19:48:20,13452800.0,106.7636,6050821.0,72.37946,2.0
2017-10-31 19:48:21,13451650.0,106.7658,6050746.0,72.37907,2.0
2017-10-31 19:48:22,13452800.0,106.7636,6050670.0,72.3787,2.0
2017-10-31 19:48:23,13453950.0,106.7613,6050594.0,72.37832,2.0
